UID,"Applic
date",Loan/Card/Overdraft Type,Amount/AMD,Approved/declined,Reason of decline,"Approved
limit",Loyal/Payroll,Local Currency Average balance for last 1month (customer level),Local Currency Average balance for last 6 months (customer level),Credit turnover  for last 6 months (customer level),Debit turnover for last 6 months (customer level),Gender,Marital Status,# of children,Education Level,Home Ownership status,Relationship start date (with the Bank),ID Type,Citizenship,Country of Residency,Customer segment,Employer,Industry,Job Title,Occupation type,Employed since (current employer),Duration with previous employer (years),Other income weighted,Salary weighted,Experience(Current employer),Total Experience,Total income,Total turnover,Debt/Income
4239,20180301,5,1010000.0,0,21,1010000.0,1,226727.0,316868.0,5786331.0,-6013819.0,1,2,1.0,0,6,20131218,3,0,1,1,2420,14,310,0,20140108.0,0.0,0.0,12516480.0,4.145205479452055,4.145205479452055,150197760.0,-227488.0,0.006724467794992415
1991,20181105,4,498250.0,0,21,498250.0,1,365.0,8557.0,750292.0,-750292.0,0,2,2.0,0,4,20180503,4,0,1,1,1660,12,1526,3,20180502.0,0.3,0.0,3804000.0,0.5123287671232877,0.8123287671232877,45648000.0,0.0,0.010915045566070803
4415,20190717,5,250000.0,0,21,250000.0,1,51564.0,75442.0,1042371.0,-1062800.0,1,2,2.0,4,4,20111118,4,0,1,0,726,10,751,5,20090204.0,0.0,0.0,2163720.0,10.452054794520548,10.452054794520548,25964640.0,-20429.0,0.00962847934729694
2147,20181224,5,1000000.0,0,21,1000000.0,1,26146.0,97874.0,3308721.0,-2794012.0,1,2,1.0,0,4,20121225,3,0,1,1,1689,12,1829,3,20191101.0,1.5,0.0,6000000.0,-0.8547945205479452,0.6452054794520548,72000000.0,514709.0,0.013888888888888888
2620,20200806,0,50000.0,0,21,50000.0,1,170383.0,141271.0,2083849.0,-1783800.0,0,3,0.0,0,0,20120927,4,0,1,0,345,23,227,2,20180101.0,0.0,0.0,3024000.0,2.5972602739726027,2.5972602739726027,36288000.0,300049.0,0.0013778659611992945
2353,20190702,1,2400000.0,0,21,2400000.0,1,1142975.0,1297208.0,12812881.0,-10351645.0,1,2,2.0,0,4,20100219,3,0,1,1,723,10,634,0,19861009.0,0.0,0.0,14047212.0,32.75068493150685,32.75068493150685,168566544.0,2461236.0,0.014237700691069517
508,20190226,0,100000.0,0,21,100000.0,1,491367.0,388204.0,1970473.0,-1286500.0,0,3,0.0,0,5,20180731,4,0,1,1,1297,12,1310,3,20180731.0,0.0,0.0,3840000.0,0.5753424657534246,0.5753424657534246,46080000.0,683973.0,0.002170138888888889
5216,20190909,5,500000.0,0,21,500000.0,1,413432.0,129564.0,6885857.0,-7488416.0,1,2,2.0,0,0,20160302,4,0,1,1,2073,12,2332,3,20100601.0,4.0,0.0,6211668.0,9.27945205479452,13.27945205479452,74540016.0,-602559.0,0.006707806448552412
2676,20200324,1,800000.0,0,21,800000.0,1,1098277.0,832166.0,6006954.0,-4978089.0,1,3,0.0,0,4,20131119,4,0,1,1,679,12,1310,3,20190926.0,5.9,0.0,2410740.0,0.4931506849315068,6.393150684931507,28928880.0,1028865.0,0.027654026011376866
1375,20201021,5,407000.0,0,21,400000.0,1,18821.0,95024.0,1389291.0,-1288678.0,0,3,0.0,0,0,20190619,4,0,1,0,1825,12,1315,3,20190110.0,0.0,0.0,4200000.0,1.7808219178082192,1.7808219178082192,50400000.0,100613.0,0.008075396825396826
5912,20190530,2,2000000.0,0,21,2000000.0,1,209958.0,329814.0,7190037.0,-7490000.0,0,2,2.0,0,2,20000127,4,0,1,1,1653,25,2380,0,20140301.0,0.0,0.0,12180000.0,5.249315068493151,5.249315068493151,146160000.0,-299963.0,0.013683634373289545
6641,20190622,1,750000.0,0,21,750000.0,1,93497.0,166087.0,5550249.0,-4748100.0,0,3,0.0,0,0,20150725,4,0,1,1,1840,12,2218,3,20141103.0,0.9,0.0,9450000.0,4.635616438356164,5.535616438356165,113400000.0,802149.0,0.006613756613756613
6674,20180717,4,1140000.0,0,21,1140000.0,1,23524.0,98152.0,3265177.0,-3810883.0,0,3,0.0,0,0,20160905,4,0,1,1,1577,12,2075,3,20200203.0,0.0,0.0,8400000.0,-1.5506849315068494,-1.5506849315068494,100800000.0,-545706.0,0.01130952380952381
5183,20190923,3,800000.0,0,21,800000.0,1,210963.0,159275.0,2232550.0,-2247000.0,0,3,0.0,0,0,20150623,4,0,1,1,2073,12,1909,3,20150601.0,0.0,0.0,4944000.0,4.315068493150685,4.315068493150685,59328000.0,-14450.0,0.01348435814455232
4574,20201026,0,100000.0,0,21,100000.0,1,12341.0,54535.0,865565.0,-865775.0,0,2,1.0,0,6,20181116,4,0,1,0,1484,10,1607,5,20181113.0,0.0,0.0,1440000.0,1.9534246575342467,1.9534246575342467,17280000.0,-210.0,0.005787037037037037
732,20190131,5,3000000.0,0,21,3000000.0,1,1448.0,1618.0,1085000.0,-1306282.0,1,2,2.0,0,4,20090613,4,0,1,0,848,18,1027,0,20060406.0,0.0,0.0,6613956.0,12.830136986301369,12.830136986301369,79367472.0,-221282.0,0.03779886047019363
348,20190730,5,1264000.0,0,21,1264000.0,1,45053.0,144515.0,3816971.0,-3633853.0,0,3,0.0,0,4,20051128,4,0,1,1,2073,12,2112,3,20041102.0,0.0,0.0,6088368.0,14.747945205479452,14.747945205479452,73060416.0,183118.0,0.01730075010796544
2777,20190404,0,100000.0,0,21,100000.0,1,64809.0,56268.0,1211198.0,-1211382.0,0,3,0.0,4,1,20150817,4,0,1,1,1660,12,422,5,20150803.0,0.0,0.0,2604000.0,3.671232876712329,3.671232876712329,31248000.0,-184.0,0.003200204813108039
2991,20190701,1,400000.0,0,21,400000.0,1,6611345.0,6424170.0,1025288.0,-489500.0,1,3,0.0,4,0,20180327,0,19,1,2,826,16,1765,3,20180327.0,0.0,72000.0,1235400.0,1.263013698630137,1.263013698630137,14896800.0,535788.0,0.026851404328446377
2191,20191101,1,900000.0,0,21,900000.0,1,402839.0,323155.0,2625000.0,-2755800.0,0,3,0.0,0,0,20080521,4,0,1,1,938,19,576,3,20200824.0,3.0,0.0,8400000.0,-0.8136986301369863,2.186301369863014,100800000.0,-130800.0,0.008928571428571428
4616,20200211,5,2200000.0,0,21,2200000.0,1,370631.0,361608.0,3566519.0,-3577800.0,1,3,0.0,0,0,20190701,3,0,1,1,579,12,1765,3,20190916.0,1.0,0.0,10008408.0,0.4054794520547945,1.4054794520547946,120100896.0,-11281.0,0.01831793161643024
5420,20190503,5,200000.0,0,21,200000.0,1,25279.0,28588.0,929303.0,-760717.0,1,3,0.0,0,0,20180726,4,0,1,1,2073,12,794,3,20180702.0,0.0,0.0,3919272.0,0.8356164383561644,0.8356164383561644,47031264.0,168586.0,0.004252490428494544
4076,20200215,5,700000.0,0,21,700000.0,1,158093.0,148010.0,3210157.0,-2676831.0,1,3,0.0,0,5,20170517,4,0,1,1,341,14,1490,3,20170510.0,0.7,0.0,3960000.0,2.76986301369863,3.46986301369863,47520000.0,533326.0,0.014730639730639731
7242,20200311,0,50000.0,0,21,50000.0,1,8072.0,1286.0,146448.0,-140000.0,0,3,0.0,0,0,20200109,4,0,1,0,579,12,1482,3,20191125.0,0.2,0.0,1800000.0,0.29315068493150687,0.4931506849315069,21600000.0,6448.0,0.0023148148148148147
6739,20191113,4,4000000.0,0,21,4000000.0,1,4287.0,10218.0,860000.0,-858900.0,1,3,0.0,0,0,20180409,4,0,1,1,2405,12,2306,3,20210111.0,2.0,4992000.0,9600000.0,-1.1643835616438356,0.8356164383561644,120192000.0,1100.0,0.033280085197018104
3902,20191211,5,1000000.0,0,21,1000000.0,1,66280.0,337499.0,9415543.0,-9577765.0,0,3,0.0,0,6,20100527,4,0,1,0,1799,9,1800,3,20100524.0,0.0,1956000.0,3156000.0,9.556164383561644,9.556164383561644,39828000.0,-162222.0,0.025107964246258913
2186,20191026,5,2900000.0,0,21,2900000.0,1,2895162.0,2485279.0,13021398.0,-12886415.0,1,3,0.0,0,0,20151002,2,19,1,1,2087,12,2215,3,20170801.0,2.0,0.0,14880000.0,2.2356164383561645,4.235616438356164,178560000.0,134983.0,0.016241039426523298
6652,20200627,0,100000.0,0,21,100000.0,1,3256745.0,3190005.0,3939460.0,-3018147.0,1,3,0.0,0,1,20151202,4,0,1,1,1292,12,2298,3,20151026.0,0.0,960000.0,4458000.0,4.673972602739726,4.673972602739726,54456000.0,921313.0,0.001836344939033348
880,20190426,5,5000000.0,0,21,4560000.0,1,557870.0,336023.0,9997079.0,-7254816.0,1,3,0.0,0,0,20180809,4,0,1,1,2323,12,1426,3,20170801.0,0.0,0.0,10836000.0,1.7342465753424658,1.7342465753424658,130032000.0,2742263.0,0.038452073335794264
3810,20180130,5,800000.0,0,21,800000.0,1,35896.0,37005.0,1782253.0,-1803031.0,0,2,0.0,0,2,20130508,3,0,1,1,1437,18,737,3,20071101.0,0.0,2880000.0,2882124.0,10.254794520547945,10.254794520547945,37465488.0,-20778.0,0.021352984912407922
790,20190328,0,200000.0,0,21,200000.0,1,2647826.0,2585057.0,4803867.0,-4784196.0,1,2,2.0,0,0,20060615,3,0,1,1,683,12,793,3,20180601.0,1.5,0.0,9440640.0,0.821917808219178,2.321917808219178,113287680.0,19671.0,0.0017654170338734097
3020,20190523,0,50000.0,0,21,50000.0,1,96370.0,68958.0,930000.0,-905600.0,0,3,0.0,0,1,20180521,4,0,1,1,2058,12,1507,3,20180514.0,0.0,0.0,4800000.0,1.0246575342465754,1.0246575342465754,57600000.0,24400.0,0.0008680555555555555
2253,20181022,5,300000.0,0,21,300000.0,1,32670.0,30759.0,3020812.0,-3570687.0,0,3,0.0,0,0,20080930,4,0,1,0,547,12,311,3,20190401.0,4.0,0.0,4716000.0,-0.4410958904109589,3.558904109589041,56592000.0,-549875.0,0.005301102629346904
1602,20200811,0,1000000.0,0,21,1000000.0,1,180521.0,47377.0,883815.0,-883600.0,0,3,0.0,0,4,20200423,4,0,1,1,2107,12,893,3,20200415.0,0.0,0.0,7200000.0,0.3232876712328767,0.3232876712328767,86400000.0,215.0,0.011574074074074073
3842,20180618,5,590000.0,0,21,590000.0,1,27540.0,17100.0,1337593.0,-1477381.0,0,2,3.0,5,1,20080426,4,0,1,0,1484,10,1579,3,20110601.0,0.0,1800000.0,1704000.0,7.052054794520548,7.052054794520548,22248000.0,-139788.0,0.02651923768428623
3835,20180206,5,820000.0,0,21,820000.0,1,183552.0,175104.0,3176291.0,-3180800.0,1,2,2.0,5,4,20080408,4,0,1,1,1128,6,952,3,19951101.0,0.0,600000.0,5262000.0,22.28219178082192,22.28219178082192,63744000.0,-4509.0,0.012863955823293173
3811,20180809,5,2500000.0,0,21,2500000.0,1,649332.0,210941.0,2440186.0,-1467977.0,0,3,0.0,0,4,20140717,3,0,1,1,1651,25,1711,3,20180502.0,3.0,0.0,5308236.0,0.27123287671232876,3.271232876712329,63698832.0,972209.0,0.039247187452353914
6795,20191003,4,1835000.0,0,21,1835000.0,1,29641.0,4994.0,300000.0,-299300.0,1,3,0.0,0,0,20190619,4,0,1,0,1685,10,351,5,20190619.0,2.0,0.0,3600000.0,0.29041095890410956,2.2904109589041095,43200000.0,700.0,0.04247685185185185
3631,20200706,0,100000.0,0,21,100000.0,1,26887.0,12825.0,456170.0,-445200.0,0,3,0.0,0,1,20200206,4,0,1,0,1855,23,351,5,20200201.0,0.0,0.0,1200000.0,0.4273972602739726,0.4273972602739726,14400000.0,10970.0,0.006944444444444444
1107,20190510,2,1000000.0,0,21,1000000.0,1,2375253.0,1157006.0,5911570.0,-3830208.0,1,2,0.0,0,5,20120906,4,0,1,1,2168,12,1765,3,20201001.0,0.5,7800000.0,5400000.0,-1.3972602739726028,-0.8972602739726028,72600000.0,2081362.0,0.013774104683195593
2825,20190306,4,650000.0,0,21,650000.0,1,22308.0,22299.0,1436865.0,-1479703.0,1,3,0.0,0,0,20160205,4,0,1,0,1679,22,1499,2,20180416.0,3.5,0.0,2405268.0,0.8876712328767123,4.387671232876713,28863216.0,-42838.0,0.0225200130158746
1212,20180125,5,3000000.0,0,21,3000000.0,1,16849.0,5164.0,2151540.0,-2150300.0,1,2,1.0,0,4,20171024,3,0,1,1,567,19,1515,0,20201122.0,10.0,0.0,5160000.0,-2.8273972602739725,7.1726027397260275,61920000.0,1240.0,0.04844961240310078
4346,20190306,4,2500000.0,0,21,2500000.0,1,300.0,506.0,4163854.0,-4163554.0,1,2,1.0,0,4,20090610,3,0,1,1,1660,12,420,3,20180827.0,0.0,0.0,17698200.0,0.5232876712328767,0.5232876712328767,212378400.0,300.0,0.011771441916880437
6113,20180814,0,300000.0,0,21,300000.0,1,336613.0,204928.0,4163724.0,-3868805.0,0,3,0.0,0,0,20170207,4,0,1,1,2064,12,2298,3,20150518.0,2.1,0.0,6523296.0,3.243835616438356,5.343835616438357,78279552.0,294919.0,0.0038324184583989444
6874,20201204,1,1000000.0,0,21,1000000.0,1,2170425.0,2090568.0,627416.0,-563260.0,1,3,0.0,0,6,20170717,2,6,1,0,1816,11,1714,3,20170617.0,0.0,0.0,3048000.0,3.4684931506849317,3.4684931506849317,36576000.0,64156.0,0.027340332458442695
6847,20200910,4,3277000.0,0,21,3277000.0,1,5904.0,15451.0,9212663.0,-9441829.0,1,2,2.0,0,6,20200311,4,0,1,1,350,12,283,3,20130101.0,0.0,0.0,6600000.0,7.695890410958904,7.695890410958904,79200000.0,-229166.0,0.04137626262626263
1276,20190719,2,2000000.0,0,21,2000000.0,1,21231883.0,5755973.0,41615209.0,-50657381.0,1,2,0.0,0,5,20150120,4,0,1,1,753,4,1765,3,20180401.0,2.5,0.0,17202000.0,1.2986301369863014,3.7986301369863016,206424000.0,-9042172.0,0.009688795876448475
264,20190529,1,4000000.0,0,21,4000000.0,1,546463.0,686380.0,12403040.0,-12648000.0,1,2,2.0,0,0,20040304,3,0,1,1,679,12,1770,3,20180415.0,1.0,0.0,23845440.0,1.1205479452054794,2.1205479452054794,286145280.0,-244960.0,0.01397891308918323
3185,20190820,2,300000.0,0,21,300000.0,1,31692.0,28006.0,1478718.0,-1386265.0,1,3,0.0,0,0,20190222,4,0,1,0,714,12,1765,3,20180925.0,0.0,0.0,4068684.0,0.9013698630136986,0.9013698630136986,48824208.0,92453.0,0.0061444929122045355
4342,20200304,0,50000.0,0,21,50000.0,1,497.0,49857.0,3316805.0,-3317000.0,1,2,2.0,0,0,20170223,4,0,1,1,474,14,313,3,20151101.0,0.0,0.0,6132000.0,4.342465753424658,4.342465753424658,73584000.0,-195.0,0.0006794955425092411
1790,20180530,0,500000.0,0,21,500000.0,1,427343.0,91718.0,3100490.0,-1239300.0,0,2,1.0,0,4,20180313,3,0,1,1,2234,1,1528,3,20180312.0,4.0,0.0,23004000.0,0.21643835616438356,4.2164383561643834,276048000.0,1861190.0,0.001811279197820669
567,20200904,5,1080000.0,0,21,1080000.0,1,67366.0,104859.0,1635426.0,-1781800.0,0,2,1.0,0,4,20000615,4,0,1,0,280,1,223,2,20100901.0,0.0,0.0,3252852.0,10.016438356164384,10.016438356164384,39034224.0,-146374.0,0.027668027933641003
4657,20191218,0,50000.0,0,21,50000.0,1,8709.0,1467.0,174000.0,-174000.0,0,2,2.0,4,2,20190903,3,0,1,0,1856,23,1642,3,20130101.0,0.0,0.0,670920.0,6.964383561643835,6.964383561643835,8051040.0,0.0,0.006210377789701703
1349,20190621,5,1000000.0,0,21,1000000.0,1,30740.0,9171.0,1281024.0,-1244569.0,1,3,0.0,4,0,20160727,4,0,1,0,1464,12,1607,5,20170505.0,0.0,0.0,2100000.0,2.128767123287671,2.128767123287671,25200000.0,36455.0,0.03968253968253968
5910,20190506,5,3000000.0,0,21,3000000.0,1,109913.0,229364.0,6461639.0,-5791787.0,1,3,0.0,0,0,20180131,3,0,1,1,2085,12,1765,3,20170901.0,0.0,0.0,10800000.0,1.6767123287671233,1.6767123287671233,129600000.0,669852.0,0.023148148148148147
408,20190312,1,3000000.0,0,21,3000000.0,1,118712.0,63673.0,2212071.0,-2162000.0,1,2,2.0,2,4,20071123,4,0,1,1,2459,5,1366,3,20030901.0,0.0,6153948.0,1538328.0,15.536986301369863,15.536986301369863,24613884.0,50071.0,0.12188243025765458
4679,20200120,0,400000.0,0,21,400000.0,1,790473.0,270942.0,7472548.0,-9431870.0,1,2,0.0,0,6,20090728,3,0,1,1,563,4,2145,3,20160201.0,3.0,0.0,4248000.0,3.96986301369863,6.96986301369863,50976000.0,-1959322.0,0.007846829880728186
6870,20191121,0,200000.0,0,21,200000.0,0,18034571.0,30377458.0,13880033.0,-30118860.0,1,2,2.0,0,4,20170307,4,0,1,2,1714,12,153,0,20170301.0,0.0,0.0,3600000.0,2.7260273972602738,2.7260273972602738,43200000.0,-16238827.0,0.004629629629629629
2495,20200208,2,200000.0,0,21,200000.0,1,627.0,2407.0,771091.0,-770561.0,0,2,1.0,5,2,20110919,4,0,1,0,1486,10,1579,3,20090901.0,0.0,0.0,1320000.0,10.443835616438356,10.443835616438356,15840000.0,530.0,0.012626262626262626
3776,20181130,5,5000000.0,0,21,5000000.0,1,330504.0,1319936.0,7280933.0,-6464949.0,1,3,0.0,0,4,20121004,3,0,1,1,701,12,1765,3,20170306.0,1.3,0.0,10038000.0,1.736986301369863,3.036986301369863,120456000.0,815984.0,0.04150893272232185
1045,20190104,0,100000.0,0,21,100000.0,1,163349.0,186169.0,4732973.0,-3581105.0,0,2,1.0,0,5,20060818,3,0,1,1,1413,19,2220,3,19900801.0,0.0,0.0,4695348.0,28.446575342465753,28.446575342465753,56344176.0,1151868.0,0.0017748063260344777
2317,20190814,5,1400000.0,0,21,1400000.0,1,1331477.0,876737.0,9945736.0,-11380951.0,1,3,0.0,0,0,20170427,3,0,1,1,1660,12,1732,3,20200601.0,1.4,0.0,11364000.0,-0.8,0.5999999999999999,136368000.0,-1435215.0,0.010266338143846063
1717,20200506,5,9500000.0,0,21,9500000.0,1,8149.0,803606.0,207765704.0,-178428516.0,1,3,0.0,0,0,20080826,4,0,1,2,1103,12,693,0,20060317.0,0.0,23815008.0,7560000.0,14.147945205479452,14.147945205479452,114535008.0,29337188.0,0.08294407243591409
1489,20200819,4,3770000.0,0,21,3770000.0,1,6635.0,7312.0,3013820.0,-3014640.0,1,3,0.0,0,0,20191213,4,0,1,1,1023,23,2274,3,20151029.0,0.0,0.0,8400000.0,4.810958904109589,4.810958904109589,100800000.0,-820.0,0.03740079365079365
761,20180208,1,700000.0,0,21,700000.0,1,448249.0,328741.0,5370815.0,-5017873.0,0,0,1.0,0,4,20021004,4,0,1,0,98,5,1585,0,20030323.0,0.0,0.0,9276096.0,14.893150684931507,14.893150684931507,111313152.0,352942.0,0.006288565074502607
6093,20200716,0,100000.0,0,21,100000.0,1,13305.0,34002.0,873413.0,-950639.0,0,3,0.0,5,0,20150902,4,0,1,0,2499,23,2041,5,20150901.0,0.0,0.0,1501020.0,4.876712328767123,4.876712328767123,18012240.0,-77226.0,0.005551780344921009
4407,20190628,2,800000.0,0,21,800000.0,1,88216.0,102415.0,3859665.0,-3736231.0,1,2,1.0,0,0,20110727,4,0,1,1,620,9,751,5,20160618.0,1.0,600000.0,5556000.0,3.0273972602739727,4.027397260273973,67272000.0,123434.0,0.011892020454275181
2679,20190812,5,3000000.0,0,21,3000000.0,1,181375.0,237383.0,19179060.0,-18466394.0,1,2,3.0,0,0,20180914,4,0,1,1,2323,12,1416,3,20110701.0,0.0,0.0,13440000.0,8.12054794520548,8.12054794520548,161280000.0,712666.0,0.018601190476190476
1229,20180407,1,100000.0,0,21,100000.0,1,4146128.0,2903533.0,11929317.0,-8490133.0,1,3,0.0,0,0,20120827,4,0,1,1,1597,12,1765,3,20120801.0,0.0,0.0,14988000.0,5.684931506849315,5.684931506849315,179856000.0,3439184.0,0.0005560003558402277
2922,20180306,1,350000.0,0,21,350000.0,1,48959.0,74995.0,2332059.0,-2726611.0,0,3,0.0,2,0,20170727,4,0,1,1,1982,12,2301,3,20190614.0,1.5,0.0,4800000.0,-1.273972602739726,0.226027397260274,57600000.0,-394552.0,0.006076388888888889
2049,20190828,0,1000000.0,0,21,1000000.0,1,418452.0,94535.0,3741048.0,-2651196.0,1,2,2.0,0,3,20150605,3,0,1,1,2434,5,1079,3,19990201.0,0.0,0.0,5680812.0,20.583561643835615,20.583561643835615,68169744.0,1089852.0,0.014669264417363808
332,20190516,5,7000000.0,0,21,7000000.0,1,465759.0,662889.0,8956457.0,-7968322.0,1,2,1.0,0,0,20050124,4,0,1,1,2401,12,1903,0,20160111.0,0.0,0.0,18000000.0,3.345205479452055,3.345205479452055,216000000.0,988135.0,0.032407407407407406
2860,20180507,0,100000.0,0,21,100000.0,1,218159.0,322336.0,6181331.0,-6686300.0,1,3,0.0,0,5,20160610,4,0,1,1,791,12,1765,3,20181210.0,0.7,0.0,6000000.0,-0.5945205479452055,0.10547945205479448,72000000.0,-504969.0,0.001388888888888889
115,20180731,5,2400000.0,0,21,2400000.0,1,946323.0,740705.0,10538437.0,-9020517.0,1,2,2.0,0,4,20011108,4,0,1,1,2234,1,1270,3,20040101.0,0.0,0.0,10638000.0,14.58904109589041,14.58904109589041,127656000.0,1517920.0,0.018800526414739612
5296,20190419,0,50000.0,0,21,50000.0,1,13678.0,23095.0,1239960.0,-1446648.0,1,3,0.0,4,0,20170525,4,0,1,1,2073,12,1250,3,20160605.0,0.0,0.0,2479920.0,2.871232876712329,2.871232876712329,29759040.0,-206688.0,0.0016801617256470638
5995,20180627,5,1500000.0,0,21,1500000.0,1,3880602.0,4740276.0,8975689.0,-8961656.0,1,2,1.0,0,1,20110831,3,0,1,1,303,4,2320,0,20090307.0,0.0,192000.0,4445280.0,9.312328767123288,9.312328767123288,53535360.0,14033.0,0.028018864541118245
4134,20180804,5,1500000.0,0,21,1500000.0,1,1119109.0,1418706.0,8442051.0,-7887996.0,1,2,2.0,0,0,19990306,3,0,1,1,1999,12,2214,3,20160501.0,5.0,0.0,14388000.0,2.26027397260274,7.260273972602739,172656000.0,554055.0,0.008687795385043091
4335,20180213,5,500000.0,0,21,500000.0,1,462627.0,508471.0,1832187.0,-1889000.0,0,2,2.0,0,2,20090212,4,0,1,0,1412,19,409,3,20141003.0,0.0,813000.0,21168000.0,3.367123287671233,3.367123287671233,254829000.0,-56813.0,0.001962100074952223
3013,20200317,5,2500000.0,0,21,2500000.0,1,75004.0,3532482.0,6984056.0,-20494296.0,0,2,2.0,0,2,20180425,2,19,1,1,1739,12,1846,3,20180416.0,1.5,0.0,6394332.0,1.9205479452054794,3.4205479452054792,76731984.0,-13510240.0,0.03258093782639584
4531,20181016,5,200000.0,0,21,200000.0,1,5075.0,17075.0,1655055.0,-1879070.0,1,3,0.0,4,0,20180320,4,0,1,0,464,14,2590,5,20180207.0,0.0,0.0,2512032.0,0.6876712328767123,0.6876712328767123,30144384.0,-224015.0,0.006634735013991329
3658,20200723,1,50000.0,0,21,50000.0,1,130282.0,31870.0,275779.0,-210300.0,1,3,0.0,0,0,20200417,3,0,1,1,1660,12,1829,3,20200417.0,0.0,0.0,2400000.0,0.26575342465753427,0.26575342465753427,28800000.0,65479.0,0.001736111111111111
6132,20201125,0,50000.0,0,21,50000.0,1,251166.0,364101.0,2100083.0,-2105800.0,0,3,0.0,0,4,20171019,4,0,1,1,1657,12,122,3,20190110.0,2.0,0.0,2414160.0,1.8767123287671232,3.8767123287671232,28969920.0,-5717.0,0.001725928135113939
5343,20180829,5,1200000.0,0,21,1200000.0,1,45559.0,43760.0,1499715.0,-1406208.0,1,3,0.0,0,4,20171026,4,0,1,1,2073,12,793,3,20171002.0,5.0,0.0,4410744.0,0.9068493150684932,5.906849315068493,52928928.0,93507.0,0.022671912040236296
284,20180828,5,3000000.0,0,21,3000000.0,1,40114.0,37979.0,2646003.0,-2827834.0,1,2,3.0,4,4,20040514,4,0,1,0,2258,7,751,5,19990614.0,0.0,1200000.0,5400000.0,19.21917808219178,19.21917808219178,66000000.0,-181831.0,0.045454545454545456
2198,20190918,0,1000000.0,0,21,1000000.0,1,757949.0,596372.0,2369152.0,-1483800.0,1,2,0.0,0,4,20180210,4,0,1,1,1689,12,2536,3,20191209.0,2.0,0.0,4188000.0,-0.22465753424657534,1.7753424657534247,50256000.0,885352.0,0.019898121617319325
6263,20190515,5,2600000.0,0,21,2600000.0,1,64.0,10.0,140191.0,-140000.0,1,2,1.0,0,0,20190408,3,0,1,1,2319,12,282,2,20140104.0,0.0,0.0,6578340.0,5.361643835616438,5.361643835616438,78940080.0,191.0,0.032936374019382805
85,20201204,5,690000.0,0,21,690000.0,1,41.0,7.0,104050.0,-104000.0,1,3,0.0,0,0,20200902,4,0,1,0,1857,23,2361,2,20200901.0,0.0,0.0,1440000.0,0.25753424657534246,0.25753424657534246,17280000.0,50.0,0.03993055555555555
2748,20180503,5,600000.0,0,21,600000.0,1,67509.0,73508.0,1236879.0,-1200088.0,0,2,0.0,0,2,20150415,3,0,1,0,550,12,883,3,20181001.0,1.1,0.0,4200000.0,-0.4136986301369863,0.6863013698630138,50400000.0,36791.0,0.011904761904761904
858,20180813,0,200000.0,0,21,200000.0,1,112419.0,130775.0,820000.0,-853800.0,0,2,2.0,0,4,20170928,3,0,1,0,1774,12,693,0,20170815.0,0.0,0.0,2760000.0,0.9945205479452055,0.9945205479452055,33120000.0,-33800.0,0.006038647342995169
2178,20190916,1,100000.0,0,21,100000.0,1,63251.0,27030.0,7365482.0,-7461300.0,1,3,0.0,0,3,20160831,4,0,1,1,1895,12,1765,3,20180601.0,4.0,8760000.0,0.0,1.2931506849315069,5.293150684931507,8760000.0,-95818.0,0.01141552511415525
2679,20181004,0,500000.0,0,21,500000.0,1,14160.0,2321.0,538620.0,-500000.0,1,2,3.0,0,0,20180914,4,0,1,1,2323,12,1416,3,20110701.0,0.0,0.0,13440000.0,7.265753424657534,7.265753424657534,161280000.0,38620.0,0.0031001984126984125
4406,20200706,1,600000.0,0,21,600000.0,1,6585131.0,4755520.0,10672474.0,-7385301.0,1,3,0.0,0,0,20110718,3,0,1,1,1660,12,1765,3,20160404.0,0.6,0.0,10800000.0,4.257534246575342,4.857534246575342,129600000.0,3287173.0,0.004629629629629629
1132,20200904,5,250000.0,0,21,250000.0,1,24991.0,30663.0,1497694.0,-1348407.0,0,2,1.0,0,2,20120619,4,0,1,0,2295,23,1611,5,20170401.0,3.5,1800000.0,2760000.0,3.43013698630137,6.93013698630137,34920000.0,149287.0,0.00715922107674685
359,20180515,5,3000000.0,0,21,3000000.0,1,2494843.0,1022979.0,6817946.0,-4572454.0,1,2,2.0,0,4,20051130,4,0,1,1,2073,12,1928,3,20050822.0,0.0,0.0,8499948.0,12.736986301369862,12.736986301369862,101999376.0,2245492.0,0.02941194463777896
2712,20190903,0,100000.0,0,21,100000.0,1,5713282.0,7247677.0,10622161.0,-13302522.0,1,2,2.0,0,4,19980630,4,0,1,1,2073,12,1765,3,20170701.0,20.0,0.0,11396280.0,2.175342465753425,22.175342465753424,136755360.0,-2680361.0,0.0007312327648437327
5290,20200730,0,300000.0,0,21,300000.0,1,188044.0,154277.0,2699800.0,-2498500.0,0,3,0.0,0,0,20170224,4,0,1,1,2073,12,793,3,20170201.0,0.0,0.0,5520000.0,3.493150684931507,3.493150684931507,66240000.0,201300.0,0.004528985507246377
957,20191125,5,2000000.0,0,21,2000000.0,1,1590465.0,1899596.0,27367122.0,-37231617.0,0,2,2.0,0,6,20060216,4,0,1,1,2337,12,2454,3,20190617.0,5.5,0.0,19929996.0,0.4410958904109589,5.941095890410959,239159952.0,-9864495.0,0.00836260412027512
